time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2014-07-24T12:00:05.370Z,32.3238333,-115.3613333,18.69,2.12,ml,14,144,0.1066,0.17,ci,ci15530497,2014-07-24T14:32:37.010Z,"16km WSW of Delta, Mexico",earthquake
2014-07-24T11:48:17.000Z,63.1348,-151.372,12.4,1.1,ml,,,,0.58,ak,ak11335507,2014-07-24T12:23:28.611Z,"111km NW of Talkeetna, Alaska",earthquake
2014-07-24T11:47:52.520Z,38.8051667,-122.7916667,1.59,1.9,md,56,38,0.003987,0.05,nc,nc72263686,2014-08-07T21:40:42.090Z,"4km NW of The Geysers, California",earthquake
2014-07-24T11:39:00.700Z,38.8357,-122.799,2.4,1,Md,17,79.2,0.00898315,0.03,nc,nc72263681,2014-07-24T13:49:05.281Z,"6km WNW of Cobb, California",earthquake
2014-07-24T11:35:00.200Z,46.7177,-121.5403,0,2.3,Md,,104.4,0.01796631,0.08,uw,uw60826442,2014-07-25T17:02:49.210Z,"15km NE of Packwood, Washington",quarry
2014-07-24T11:30:00.500Z,46.1955,-122.6243,0,1.7,Md,,165.6,0.09881468,0.16,uw,uw60826437,2014-07-25T17:02:14.139Z,"22km ENE of Kelso, Washington",quarry
2014-07-24T11:26:56.000Z,59.6695,-146.2342,13.2,2.2,ml,,,,0.76,ak,ak11335502,2014-07-24T11:55:35.224Z,"26km NNE of Middleton Island, Alaska",earthquake
2014-07-24T11:20:38.000Z,63.1892,-152.8643,1.4,2.7,ml,,,,0.8,ak,ak11335497,2014-07-24T19:23:04.369Z,"140km ENE of McGrath, Alaska",earthquake
2014-07-24T11:20:24.100Z,38.8388329,-122.8098297,2.33,0.89,md,14,64,0.01542,0.02,nc,nc72263676,2014-07-24T13:45:09.823Z,"7km WNW of Cobb, California",earthquake
2014-07-24T11:15:58.000Z,59.8709,-152.8732,97.3,2.6,ml,,,,0.54,ak,ak11335475,2014-07-24T19:18:39.329Z,"59km W of Anchor Point, Alaska",earthquake
2014-07-24T11:08:17.700Z,18.6786,-67.9954,90,3.2,Md,11,208.8,0.3997503,0.28,pr,pr14205001,2014-07-24T19:10:49.960Z,"44km ENE of Punta Cana, Dominican Republic",earthquake
2014-07-24T10:58:08.400Z,18.9655,-67.8499,50,3.3,Md,9,241.2,0.67373646,0.28,pr,pr14205000,2014-07-24T19:00:46.420Z,"72km NE of Punta Cana, Dominican Republic",earthquake
2014-07-24T10:40:58.000Z,61.0538,-147.2948,0.3,2,ml,,,,1,ak,ak11335469,2014-07-24T11:28:18.171Z,"51km W of Valdez, Alaska",earthquake
2014-07-24T10:31:24.490Z,38.7863333,-122.763,1.46,1.72,md,50,38,0.0145,0.05,nc,nc72263671,2014-08-07T21:40:31.690Z,"1km NNW of The Geysers, California",earthquake
2014-07-24T10:27:28.000Z,35.7853,-97.507,6.42,2.7,mb_lg,,107,0.043,0.51,us,usb000rx2j,2014-07-25T05:23:07.861Z,"12km SW of Guthrie, Oklahoma",earthquake
2014-07-24T10:23:38.010Z,38.7926667,-122.7786667,4.04,0.3,md,26,90,0.007248,0.02,nc,nc72263666,2014-08-07T21:40:21.310Z,"2km NW of The Geysers, California",earthquake
2014-07-24T10:21:58.000Z,60.4131,-140.2749,0,1.9,ml,,,,0.8,ak,ak11335460,2014-07-24T11:03:08.455Z,"101km NNW of Yakutat, Alaska",earthquake
2014-07-24T10:20:29.000Z,62.9495,-149.2752,37.8,0.8,ml,,,,0.59,ak,ak11335457,2014-07-24T11:03:07.180Z,"51km SSW of Cantwell, Alaska",earthquake
2014-07-24T10:14:39.200Z,19.4303,-155.6172,44.7,2.5,Ml,,64.8,0.02694946,0.23,hv,hv60738091,2014-07-24T22:13:17.805Z,"26km E of Honaunau-Napoopoo, Hawaii",earthquake
2014-07-24T10:08:51.900Z,19.4082,-155.2802,0.7,2.2,Ml,,54,0,0.15,hv,hv60738086,2014-07-24T11:40:19.952Z,"5km WSW of Volcano, Hawaii",earthquake
2014-07-24T09:59:40.300Z,38.8238,-122.791,0.7,0.6,Md,8,93.6,0.00898315,0.01,nc,nc72263661,2014-07-24T12:17:05.179Z,"5km W of Cobb, California",earthquake
2014-07-24T09:48:33.170Z,37.2618333,-121.649,2.63,0.89,md,14,89,0.01945,0.07,nc,nc72263656,2014-08-07T21:40:10.980Z,"14km N of Morgan Hill, California",earthquake
2014-07-24T09:40:00.000Z,46.1848,-122.405,0,1.8,Md,,82.8,0.03593261,0.15,uw,uw60826417,2014-07-25T17:02:09.128Z,"30km N of Amboy, Washington",quarry
2014-07-24T09:30:51.300Z,38.8268,-122.8413,0.8,0.6,Md,8,97.2,0.00898315,0.02,nc,nc72263646,2014-07-24T10:05:05.673Z,"9km NW of The Geysers, California",earthquake
2014-07-24T09:30:19.700Z,38.7932,-122.7578,2.2,0.5,Md,9,75.6,0.01796631,0.03,nc,nc72263641,2014-07-24T09:47:03.673Z,"1km N of The Geysers, California",earthquake
2014-07-24T09:29:56.000Z,62.2862,-150.9502,60.3,1.3,ml,,,,0.7,ak,ak11335447,2014-07-24T10:12:22.778Z,"43km W of Talkeetna, Alaska",earthquake
2014-07-24T09:21:48.300Z,41.8917,-112.4242,0.3,0.6,Md,,158.4,0.08084838,0.13,uu,uu60078352,2014-07-25T22:09:10.399Z,"27km NW of Garland, Utah",earthquake
2014-07-24T09:20:45.620Z,36.1545,-121.6378333,11.2,1.62,md,38,167,0.02641,0.07,nc,nc72263636,2014-08-07T21:40:00.530Z,"39km WSW of Greenfield, California",earthquake
2014-07-24T09:05:00.400Z,46.5865,-121.8168,0,1.6,Md,,111.6,0.14373045,0.11,uw,uw60826392,2014-07-25T17:01:39.087Z,"11km W of Packwood, Washington",quarry
2014-07-24T09:01:11.700Z,38.8411674,-122.878334,2.81,1.4,md,23,54,0.004962,0.03,nc,nc72263631,2014-07-24T11:48:07.068Z,"12km ENE of Cloverdale, California",earthquake
2014-07-24T09:00:04.200Z,38.8419991,-122.8781662,2.62,0.99,md,15,90,0.005591,0.02,nc,nc72263626,2014-07-24T09:34:07.017Z,"12km ENE of Cloverdale, California",earthquake
2014-07-24T08:54:05.140Z,35.6703333,-118.4638333,10.79,0.7,ml,7,147,0.01121,0.07,ci,ci15530489,2014-07-24T13:54:13.315Z,"4km S of Wofford Heights, California",earthquake
2014-07-24T08:49:56.000Z,38.8248,-122.792,0.5,0.5,Md,12,75.6,0.01796631,0.01,nc,nc72263621,2014-07-24T09:12:04.543Z,"5km W of Cobb, California",earthquake
2014-07-24T08:46:31.700Z,38.9818,-111.3613,1.8,1.6,Ml,,97.2,0.20661252,0.09,uu,uu60078347,2014-07-25T22:03:25.350Z,"23km WSW of Ferron, Utah",earthquake
2014-07-24T08:41:47.800Z,38.8008,-122.7712,2.2,1.1,Md,18,68.4,0.01796631,0.04,nc,nc72263616,2014-07-24T08:58:03.005Z,"2km NNW of The Geysers, California",earthquake
2014-07-24T08:41:06.770Z,-9.2046,111.5343,36.44,5,mb,,89,1.627,0.99,us,usb000rwt6,2014-07-24T15:07:21.262Z,"100km S of Ngulung Wetan, Indonesia",earthquake
2014-07-24T08:39:17.000Z,64.5369,-149.4505,16.6,1.2,ml,,,,0.68,ak,ak11335441,2014-07-24T09:11:22.499Z,"16km WSW of North Nenana, Alaska",earthquake
2014-07-24T08:32:46.900Z,40.5948333,-124.0986667,18.42,1.84,md,23,160,0.1768,0.11,nc,nc72263611,2014-08-07T21:39:50.170Z,"4km E of Fortuna, California",earthquake
2014-07-24T08:30:28.500Z,47.4132,-122.0365,21.4,1,Md,,129.6,0.22457882,0.16,uw,uw60826382,2014-07-24T16:02:25.440Z,"2km NNE of Maple Valley, Washington",earthquake
2014-07-24T08:27:37.100Z,46.0407,-122.1712,11.1,-0.1,Md,,194.4,0.03593261,0.1,uw,uw60063623,2014-07-24T19:51:45.980Z,"25km NE of Amboy, Washington",earthquake
2014-07-24T08:22:50.380Z,36.2935,-120.874,5.93,1.43,md,32,105,0.05144,0.08,nc,nc72263606,2014-08-07T21:39:39.800Z,"24km ENE of King City, California",earthquake
2014-07-24T08:16:51.650Z,-9.3158,113.0204,37.01,4.5,mb,,79,1.398,1.32,us,usb000rwt4,2014-07-24T16:19:34.222Z,"105km S of Pujiharjo, Indonesia",earthquake
2014-07-24T07:59:14.898Z,41.8827,-119.6393,0.1944,1.69,ml,4,219.41,0.495,0.0854,nn,nn00453048,2014-07-24T18:17:41.954Z,"71km SE of Lakeview, Oregon",earthquake
2014-07-24T07:44:22.000Z,60.3313,-140.29,0.1,2,ml,,,,0.81,ak,ak11335424,2014-07-24T08:02:50.840Z,"92km NNW of Yakutat, Alaska",earthquake
2014-07-24T07:39:55.500Z,38.793,-122.7473,1.9,0.5,Md,9,79.2,0.00898315,0.02,nc,nc72263596,2014-07-24T08:13:02.944Z,"1km NNE of The Geysers, California",earthquake
2014-07-24T07:34:06.733Z,41.8663,-119.6449,0.0999,1.85,ml,4,221.99,0.491,0.1206,nn,nn00453047,2014-07-24T18:19:17.118Z,"70km SE of Lakeview, Oregon",earthquake
2014-07-24T07:33:57.400Z,38.812,-122.8288,2.6,0.6,Md,8,165.6,0,0.02,nc,nc72263591,2014-07-24T08:13:02.942Z,"7km WNW of The Geysers, California",earthquake
2014-07-24T07:32:22.000Z,60.3402,-140.2835,0.4,1.5,ml,,,,0.81,ak,ak11335421,2014-07-24T08:02:47.009Z,"93km NNW of Yakutat, Alaska",earthquake
2014-07-24T07:31:10.000Z,59.7192,-152.2177,69.3,1.3,ml,,,,0.14,ak,ak11335420,2014-07-24T08:02:46.100Z,"22km WSW of Anchor Point, Alaska",earthquake
2014-07-24T07:28:50.240Z,34.0493333,-117.2881667,18.47,0.69,ml,15,89,0.09141,0.1,ci,ci15530481,2014-07-24T14:36:41.620Z,"2km W of Loma Linda, California",earthquake
2014-07-24T07:25:55.540Z,38.8105,-122.827,2.48,0.17,md,22,87,0.002356,0.04,nc,nc72263586,2014-08-07T21:39:29.390Z,"7km WNW of The Geysers, California",earthquake
2014-07-24T07:10:00.000Z,46.3402,-122.2742,0,1.2,Md,,82.8,0.03593261,0.21,uw,uw60826342,2014-07-25T17:01:04.026Z,"24km S of Morton, Washington",quarry
2014-07-24T07:00:06.100Z,19.2705,-155.4263,0.8,1.3,Md,,57.6,0.04491576,0.1,hv,hv60737981,2014-08-01T00:12:16.789Z,"9km NE of Pahala, Hawaii",earthquake
2014-07-24T06:57:19.000Z,61.8258,-149.1035,6.8,1.2,ml,,,,0.73,ak,ak11335418,2014-07-24T07:35:05.820Z,"11km NE of Fishhook, Alaska",earthquake
2014-07-24T06:54:59.700Z,46.297,-122.0675,0,1,Md,,72,0.07186522,0.19,uw,uw60826337,2014-07-25T17:00:59.016Z,"33km SSE of Morton, Washington",quarry
2014-07-24T06:53:13.000Z,62.9207,-149.6466,62.8,2.4,ml,,,,0.58,ak,ak11335413,2014-07-24T07:35:02.882Z,"63km SW of Cantwell, Alaska",earthquake
2014-07-24T06:47:54.200Z,19.4172,-155.3933,10.2,1.2,Md,,79.2,0.07186522,0.07,hv,hv60737966,2014-07-24T23:01:19.916Z,"16km W of Volcano, Hawaii",earthquake
2014-07-24T06:47:33.280Z,40.5578333,-121.6291667,9.22,0.22,md,5,210,0.04799,0.02,nc,nc72263576,2014-08-07T21:39:19.080Z,"23km ENE of Shingletown, California",earthquake
2014-07-24T06:43:52.414Z,41.8657,-119.6741,0.3149,2.07,ml,4,221.52,0.47,0.2376,nn,nn00453090,2014-07-24T20:31:08.894Z,"66km ESE of Lakeview, Oregon",earthquake
2014-07-24T06:33:18.557Z,41.8809,-119.6245,0,2.08,ml,4,243.26,0.506,0.0517,nn,nn00453086,2014-07-24T20:22:54.220Z,"68km ESE of Lakeview, Oregon",earthquake
2014-07-24T06:29:54.800Z,38.7537,-122.721,2.7,0.6,Md,11,64.8,0.01796631,0.03,nc,nc72263571,2014-07-24T07:05:05.514Z,"4km SE of The Geysers, California",earthquake
2014-07-24T06:27:46.150Z,41.8884,-119.6692,0.2682,1.88,ml,5,217.74,0.472,0.2458,nn,nn00453085,2014-07-24T20:05:03.965Z,"65km ESE of Lakeview, Oregon",earthquake
2014-07-24T06:22:30.000Z,61.462,-150.2506,27.5,1.4,ml,,,,0.89,ak,ak11335409,2014-07-24T06:45:40.995Z,"17km WSW of Big Lake, Alaska",earthquake
2014-07-24T06:18:01.199Z,41.8762,-119.6218,0.1822,1.45,ml,3,320.68,0.508,0.038,nn,nn00453084,2014-07-24T20:04:35.352Z,"69km ESE of Lakeview, Oregon",earthquake
2014-07-24T06:10:51.000Z,61.2673,-152.3923,4.2,2.1,ml,,,,0.74,ak,ak11335400,2014-07-24T06:45:39.912Z,"87km NW of Nikiski, Alaska",earthquake
2014-07-24T06:00:16.000Z,63.923,-148.8781,0.5,1.6,ml,,,,0.64,ak,ak11335397,2014-07-24T06:21:52.329Z,"8km NNE of Healy, Alaska",earthquake
2014-07-24T05:54:43.000Z,39.2475,-111.0252,17.3,1.5,Ml,,82.8,0.08084838,0.1,uu,uu60078342,2014-07-25T21:56:45.295Z,"3km N of Castle Dale, Utah",earthquake
2014-07-24T05:46:56.900Z,38.8078,-122.8222,2.8,0.9,Md,12,115.2,0.00898315,0.01,nc,nc72263561,2014-07-24T07:53:05.742Z,"6km WNW of The Geysers, California",earthquake
2014-07-24T05:42:33.000Z,51.494,-177.4771,38.3,2.2,ml,,,,0.36,ak,ak11335393,2014-07-24T16:51:22.770Z,"63km SE of Tanaga Volcano, Alaska",earthquake
2014-07-24T05:30:13.070Z,36.2948333,-120.8741667,6.12,1.05,md,26,112,0.05074,0.09,nc,nc72263556,2014-08-07T21:39:08.760Z,"24km ENE of King City, California",earthquake
2014-07-24T05:21:56.620Z,-18.3513,-71.4262,28.48,4.2,mwr,,155,1.029,0.87,us,usb000rwsh,2014-07-24T13:24:23.533Z,"79km S of Ilo, Peru",earthquake
2014-07-24T05:10:00.100Z,46.4408,-122.3337,0,1.2,Md,,122.4,0.09881468,0.17,uw,uw60826282,2014-07-25T17:00:28.954Z,"13km SSW of Morton, Washington",quarry
2014-07-24T05:07:35.000Z,60.3426,-140.2296,0,1.4,ml,,,,0.87,ak,ak11335391,2014-07-24T05:33:54.133Z,"92km NNW of Yakutat, Alaska",earthquake
2014-07-24T05:05:00.000Z,46.3927,-121.9648,0,1.2,Md,,79.2,0.1706799,0.15,uw,uw60826277,2014-07-25T16:59:22.852Z,"30km SE of Morton, Washington",quarry
2014-07-24T04:55:49.854Z,41.8818,-119.6365,0,1.75,ml,4,219.64,0.497,0.0698,nn,nn00453046,2014-07-24T13:04:51.155Z,"67km ESE of Lakeview, Oregon",earthquake
2014-07-24T04:54:32.818Z,41.8904,-119.6399,0,1.73,ml,4,218.13,0.494,0.1141,nn,nn00453045,2014-07-24T13:04:38.381Z,"67km ESE of Lakeview, Oregon",earthquake
2014-07-24T04:49:16.460Z,-19.5592,168.6275,41.8,4.7,mb,,82,3.228,1.16,us,usb000rwsb,2014-07-24T12:51:44.322Z,"67km W of Isangel, Vanuatu",earthquake
2014-07-24T04:49:01.520Z,32.9008333,-116.2655,7.19,1.33,ml,25,86,0.01862,0.15,ci,ci15530473,2014-07-24T14:41:31.340Z,"26km ENE of Pine Valley, California",earthquake
2014-07-24T04:47:29.598Z,41.8921,-119.6387,0,1.87,ml,4,217.86,0.495,0.0173,nn,nn00453044,2014-07-24T12:59:58.858Z,"67km ESE of Lakeview, Oregon",earthquake
2014-07-24T04:47:01.471Z,41.8908,-119.6391,0.501,1.61,ml,4,218.07,0.494,0.0147,nn,nn00453043,2014-07-24T12:59:46.915Z,"67km ESE of Lakeview, Oregon",earthquake
2014-07-24T04:43:46.430Z,35.1323333,-117.2648333,6.99,1.49,ml,17,64,0.2563,0.12,ci,ci15530465,2014-07-24T14:45:05.580Z,"31km NNW of Lenwood, California",earthquake
2014-07-24T04:36:15.000Z,38.2565,-112.7928,7.1,1.4,Ml,,68.4,0.22457882,0.21,uu,uu60078337,2014-07-25T20:03:38.547Z,"13km W of Beaver, Utah",earthquake
2014-07-24T04:36:03.000Z,61.3003,-152.4942,0,1.3,ml,,,,0.66,ak,ak11335381,2014-07-24T05:12:41.038Z,"91km N of Redoubt Volcano, Alaska",earthquake
2014-07-24T04:30:16.000Z,59.8145,-152.8725,100,2.3,ml,,,,1.03,ak,ak11335377,2014-07-24T05:12:40.079Z,"58km W of Anchor Point, Alaska",earthquake
2014-07-24T04:28:27.300Z,38.8222,-122.7658,2.9,0.5,Md,7,126,0.00898315,0,nc,nc72263541,2014-07-24T05:23:04.256Z,"3km W of Cobb, California",earthquake
2014-07-24T04:26:16.300Z,33.6851667,-116.7,18.59,0.97,ml,22,108,0.02721,0.09,ci,ci15530457,2014-07-24T14:49:25.150Z,"6km SSE of Idyllwild-Pine Cove, California",earthquake
2014-07-24T04:13:45.900Z,38.8062,-122.79,1.5,0.5,Md,10,122.4,0,0.01,nc,nc72263536,2014-07-24T05:09:07.726Z,"4km NW of The Geysers, California",earthquake
2014-07-24T04:02:42.270Z,33.3776667,-116.361,5.97,0.81,ml,17,79,0.05106,0.11,ci,ci15530449,2014-07-24T14:53:44.720Z,"13km N of Borrego Springs, California",earthquake
2014-07-24T04:02:33.320Z,37.3755,-122.2075,6.49,1.35,md,11,85,0.02058,0.04,nc,nc72263526,2014-08-07T21:38:58.430Z,"2km ESE of Portola Valley, California",earthquake
2014-07-24T03:54:48.450Z,38.7773323,-122.7275009,2.43,0.58,md,8,84,0.00899,0.02,nc,nc72263516,2014-07-24T04:11:06.346Z,"2km E of The Geysers, California",earthquake
2014-07-24T03:53:20.400Z,45.1973,-121.3002,16.5,1.1,Md,,90,0.04491576,0.13,uw,uw60826247,2014-07-24T18:23:58.629Z,"45km SSW of The Dalles, Oregon",earthquake
2014-07-24T03:45:41.100Z,47.337,-122.3213,22.3,0.8,Md,,158.4,0.12576414,0.1,uw,uw60826242,2014-07-24T18:26:38.936Z,"1km NNW of Federal Way, Washington",earthquake
2014-07-24T03:44:25.700Z,36.6303333,-116.9408333,5.57,1.32,ml,12,81,0.1268,0.2,ci,ci15530441,2014-07-29T15:20:18.133Z,"32km SSW of Beatty, Nevada",earthquake
2014-07-24T03:43:47.000Z,61.9392,-149.5268,34.7,1.2,ml,,,,0.67,ak,ak11335372,2014-07-24T04:14:48.132Z,"26km NW of Fishhook, Alaska",earthquake
2014-07-24T03:24:01.000Z,61.4272,-147.5673,13.3,1.9,ml,,,,0.81,ak,ak11335364,2014-07-24T03:51:18.533Z,"73km WNW of Valdez, Alaska",earthquake
2014-07-24T03:23:47.355Z,41.9038,-119.6505,2.4388,1.43,ml,4,215.6,0.486,0.0795,nn,nn00453022,2014-07-24T03:46:13.597Z,"65km ESE of Lakeview, Oregon",earthquake
2014-07-24T03:22:46.220Z,40.5953333,-124.1,18.51,1.88,md,23,136,0.1776,0.12,nc,nc72263511,2014-08-07T21:38:48.120Z,"4km E of Fortuna, California",earthquake
2014-07-24T03:18:22.710Z,33.4286667,-116.4215,16.34,0.99,ml,17,130,0.09455,0.11,ci,ci15530433,2014-07-24T14:57:45.460Z,"19km NNW of Borrego Springs, California",earthquake
2014-07-24T03:08:18.740Z,39.2304,81.155,10,4.6,mb,,95,3.852,0.56,us,usb000rwrz,2014-07-24T11:10:54.633Z,"119km NW of Darya Boyi, China",earthquake
2014-07-24T03:03:11.020Z,33.4203333,-116.4206667,15.36,0.73,ml,14,170,0.1029,0.08,ci,ci15530425,2014-07-24T15:00:54.210Z,"18km NNW of Borrego Springs, California",earthquake
2014-07-24T02:59:35.790Z,38.8353333,-123.0051667,1.21,0.64,md,9,119,0.04691,0.04,nc,nc72263506,2014-08-07T21:38:37.830Z,"3km NNE of Cloverdale, California",earthquake
2014-07-24T02:59:18.520Z,41.9181,-119.6537,0.0902,1.53,ml,4,213.1,0.484,0.0749,nn,nn00453021,2014-07-24T03:45:53.337Z,"64km ESE of Lakeview, Oregon",earthquake
2014-07-24T02:53:14.400Z,36.0863,-91.3403,4.3,2.3,md,16,82.7999933760005,0.1527136,0.12,nm,nm072414a,2014-07-24T12:03:13.767Z,"24km NE of Cave City, Arkansas",earthquake
2014-07-24T02:43:29.710Z,34.2761667,-117.0228333,7.83,1.73,ml,58,60,0.02407,0.11,ci,ci15530409,2014-07-24T15:11:59.240Z,"10km WNW of Big Bear Lake, California",earthquake
2014-07-24T02:40:49.066Z,41.9329,-119.6472,1.4448,3.09,ml,7,118.94,0.489,0.127,nn,nn00453018,2014-07-24T17:12:37.055Z,"64km ESE of Lakeview, Oregon",earthquake
2014-07-24T02:40:06.750Z,32.4716667,-117.6781667,10,2.28,ml,9,311,0.517,0.2,ci,ci15530417,2014-07-24T13:46:28.235Z,"52km WSW of Coronado, California",earthquake
2014-07-24T02:36:41.856Z,41.8948,-119.6383,0,1.55,ml,4,217.43,0.495,0.0776,nn,nn00453019,2014-07-24T18:28:14.120Z,"66km ESE of Lakeview, Oregon",earthquake
2014-07-24T02:21:56.940Z,37.9688333,-122.045,12.12,1.74,md,41,74,0.06235,0.09,nc,nc72263486,2014-08-07T21:38:27.390Z,"1km SW of Concord, California",earthquake
2014-07-24T02:18:33.210Z,34.0608333,-117.1216667,11.01,1.33,ml,41,46,0.02644,0.08,ci,ci15530401,2014-07-24T15:19:09.830Z,"1km SE of Mentone, California",earthquake
2014-07-24T02:11:25.920Z,37.9663333,-122.0438333,12.65,2.5,md,91,37,0.01381,0.1,nc,nc72263481,2014-08-07T21:38:50.894Z,"1km SW of Concord, California",earthquake
2014-07-24T02:08:45.260Z,35.5526667,-117.3,7.93,0.78,ml,7,137,0.05945,0.05,ci,ci15530393,2014-07-24T13:41:08.209Z,"25km SSE of Searles Valley, California",earthquake
2014-07-24T02:05:51.000Z,51.8367,178.3818,111.5,2.6,ml,,,,0.31,ak,ak11335358,2014-07-24T16:52:10.995Z,"15km SW of Little Sitkin Island, Alaska",earthquake
2014-07-24T02:02:01.000Z,60.3742,-140.3105,13.2,1.5,ml,,,,0.36,ak,ak11335356,2014-07-24T02:32:27.481Z,"97km NNW of Yakutat, Alaska",earthquake
2014-07-24T01:57:12.000Z,61.6966,-151.4933,86.1,1.3,ml,,,,0.54,ak,ak11335354,2014-07-24T02:32:26.550Z,"77km W of Willow, Alaska",earthquake
2014-07-24T01:54:27.586Z,41.8825,-119.6431,0.9653,2.02,ml,4,219.36,0.492,0.1344,nn,nn00453017,2014-07-24T18:29:49.303Z,"72km SE of Lakeview, Oregon",earthquake
2014-07-24T01:50:36.861Z,41.8967,-119.6466,0.2643,1.97,ml,4,216.9,0.489,0.0261,nn,nn00453082,2014-07-24T19:40:13.289Z,"66km ESE of Lakeview, Oregon",earthquake
2014-07-24T01:49:46.092Z,41.8777,-119.6378,1.0025,2.81,ml,5,123.49,0.496,0.1643,nn,nn00453012,2014-07-24T18:33:24.692Z,"69km SE of Lakeview, Oregon",earthquake
2014-07-24T01:43:11.000Z,60.1579,-141.0231,0.1,1.3,ml,,,,0.99,ak,ak11335352,2014-07-24T02:05:23.415Z,"78km E of Cape Yakataga, Alaska",earthquake
2014-07-24T01:40:51.694Z,41.8882,-119.6359,0,1.44,ml,3,218.58,0.497,0.0121,nn,nn00453072,2014-07-24T19:52:51.103Z,"76km SE of Lakeview, Oregon",earthquake
2014-07-24T01:38:07.900Z,45.6482,-122.683,24.8,1.1,Md,,187.2,0.3233935,0.15,uw,uw60063618,2014-07-24T20:09:17.852Z,"1km WNW of Vancouver, Washington",earthquake
2014-07-24T01:27:14.776Z,37.2005,-117.3704,4.123,0.57,ml,6,276.97,0.202,0.0962,nn,nn00453033,2014-07-24T04:23:35.674Z,"57km SSW of Goldfield, Nevada",earthquake
2014-07-24T01:16:56.000Z,59.9394,-151.6535,76.7,2.3,ml,,,,0.51,ak,ak11335344,2014-07-24T02:05:22.481Z,"20km NNE of Anchor Point, Alaska",earthquake
2014-07-24T00:33:11.760Z,37.7058333,-122.0223333,4.21,1.18,md,20,111,0.04648,0.08,nc,nc72263456,2014-08-07T21:38:06.350Z,"3km NE of Fairview, California",earthquake
2014-07-24T00:27:09.700Z,46.2183,-111.3651,0,2.1,mc,12,158.399987328001,0.1257641,0.74,mb,mb30653,2014-07-24T00:28:14.002Z,"16km SE of Townsend, Montana",earthquake
2014-07-24T00:22:13.230Z,33.2868333,-116.2635,4.42,0.84,ml,7,228,0.09548,0.1,ci,ci15530377,2014-07-24T13:37:03.154Z,"10km ENE of Borrego Springs, California",earthquake
2014-07-24T00:22:05.700Z,19.3628,-155.4512,18.6,1.3,Md,,82.8,0.07186522,0.11,hv,hv60737686,2014-07-31T00:38:22.423Z,"17km N of Pahala, Hawaii",earthquake
2014-07-24T00:16:25.770Z,33.2856667,-116.2703333,4.59,1.8,ml,31,39,0.09083,0.12,ci,ci15530369,2014-07-24T15:48:00.400Z,"10km ENE of Borrego Springs, California",earthquake
2014-07-24T00:16:01.900Z,46.8303,-120.5703,14.4,0.8,Md,,140.4,0.08084838,0.05,uw,uw60826112,2014-07-24T20:13:23.302Z,"18km S of Ellensburg, Washington",earthquake
2014-07-24T00:11:19.840Z,33.5091667,-116.471,10.92,0.61,ml,10,191,0.04042,0.07,ci,ci15530361,2014-07-24T15:50:04.110Z,"19km ESE of Anza, California",earthquake
2014-07-23T23:57:40.000Z,38.7922,-122.7465,1.7,0.8,Md,11,86.4,0.00898315,0.02,nc,nc72263446,2014-07-23T23:59:15.876Z,"1km NNE of The Geysers, California",earthquake
2014-07-23T23:55:59.500Z,46.271,-111.379,9.7,3.6,mc,61,80,0.1616968,0.2,mb,mb30652,2014-07-29T14:03:16.229Z,"12km ESE of Townsend, Montana",earthquake
2014-07-23T23:55:53.900Z,38.8088,-122.8133,2.8,1.1,Md,22,50.4,0.00898315,0.03,nc,nc72263431,2014-07-23T23:57:30.864Z,"6km NW of The Geysers, California",earthquake
2014-07-23T23:54:40.400Z,38.803,-122.7673,0,0.9,Md,9,72,0.01796631,0.02,nc,nc72263436,2014-07-23T23:56:15.860Z,"3km NNW of The Geysers, California",earthquake
2014-07-23T23:54:33.500Z,45.6955,-122.3678,0,1.1,Md,,158.4,0.24254513,0.09,uw,uw60826097,2014-07-24T20:19:04.926Z,"6km NNE of Fern Prairie, Washington",quarry
2014-07-23T23:50:27.640Z,39.991,-120.2426667,2.51,1.65,md,13,167,0.1232,0.04,nc,nc72263426,2014-08-07T21:37:56.050Z,"27km NE of Portola, California",earthquake
2014-07-23T23:44:59.700Z,19.4058,-155.2782,0,2.1,Ml,,46.8,0.00898315,0.35,hv,hv60737646,2014-07-24T07:47:59.709Z,"5km WSW of Volcano, Hawaii",earthquake
2014-07-23T23:42:14.000Z,61.4671,-147.0664,4.4,1.3,ml,,,,0.79,ak,ak11335337,2014-07-24T00:20:51.620Z,"53km NW of Valdez, Alaska",earthquake
2014-07-23T23:26:20.000Z,60.8791,-150.8305,49.5,1.7,ml,,,,0.58,ak,ak11335332,2014-07-23T23:53:01.809Z,"32km NE of Nikiski, Alaska",earthquake
2014-07-23T23:22:04.470Z,33.9418333,-117.9406667,9.41,1.23,ml,19,183,0.01453,0.11,ci,ci15530353,2014-07-24T15:55:10.230Z,"1km NNE of La Habra, California",earthquake
2014-07-23T22:59:21.400Z,36.0045,-118.9815,0.01,1.94,ml,10,193,0.1835,0.3,ci,ci15530345,2014-07-24T13:34:18.137Z,"5km S of East Porterville, California",quarry_blast
2014-07-23T22:49:21.320Z,37.6435,-121.8775,0.03,1.86,md,12,65,0.0382,0.15,nc,nc72263411,2014-08-07T21:37:45.700Z,"2km S of Pleasanton, California",earthquake
